task_id,mode,classification,stop_reason,discovery_nanos,successful_search_rerun_nanos
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.balanceP.prove,search,closed,other_or_unreported,8249884744,8331948747
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.balance_BST.prove,committed,closed,other_or_unreported,10105099266,9994623017
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.balance_BST.prove,search,closed,other_or_unreported,22909894871,23241086978
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.balance_left_Nearly.prove,committed,closed,other_or_unreported,1296477025,1237032459
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.balance_left_Nearly.prove,search,closed,other_or_unreported,7749784548,5458602970
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.balance_left_RB.prove,committed,closed,other_or_unreported,26513800511,26139440965
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.balance_left_RB.prove,search,completed_discovery_failure,ambient_resource_limit,24717263904,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.balance_lookup.prove,committed,completed_discovery_failure,ambient_resource_limit,33727809428,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.balance_lookup.prove,search,completed_discovery_failure,ambient_resource_limit,32615066287,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.balance_not_empty.prove,committed,closed,other_or_unreported,3978103984,7840135388
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.balance_not_empty.prove,search,closed,other_or_unreported,1941687623,1920848367
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.balance_right_Nearly.prove,committed,closed,other_or_unreported,1282934650,1284638223
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.balance_right_Nearly.prove,search,closed,other_or_unreported,1270746216,1239216357
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.balance_right_RB.prove,committed,closed,other_or_unreported,20512725985,20958930036
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.balance_right_RB.prove,search,completed_discovery_failure,ambient_resource_limit,21168417870,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.elements_aux_eq_elements_append.prove,committed,closed,other_or_unreported,8791920570,8784837365
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.elements_aux_eq_elements_append.prove,search,closed,other_or_unreported,482260426,482545039
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.elements_balance.prove,committed,completed_discovery_failure,ambient_resource_limit,33809462892,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.elements_balance.prove,search,closed,other_or_unreported,32473707591,32557822300
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.elements_eq_elements_aux.prove,committed,closed,other_or_unreported,13165477,13208900
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.elements_eq_elements_aux.prove,search,closed,other_or_unreported,12849141,12700599
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.elements_make_black.prove,committed,closed,other_or_unreported,231493949,231114890
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.elements_make_black.prove,search,closed,other_or_unreported,527983790,525007786
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.empty_tree_BST.prove,committed,closed,other_or_unreported,11854783,12173501
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.empty_tree_BST.prove,search,closed,other_or_unreported,12377374,22935838
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.insP.prove,committed,completed_discovery_failure,ambient_resource_limit,22972193965,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.insP.prove,search,closed,other_or_unreported,6660376137,6615995159
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.ins_BST.prove,committed,completed_discovery_failure,ambient_resource_limit,19112750911,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.ins_BST.prove,search,completed_discovery_failure,ambient_resource_limit,19866174405,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.ins_RB.prove,committed,completed_discovery_failure,ambient_resource_limit,21670772936,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.ins_RB.prove,search,completed_discovery_failure,ambient_resource_limit,21693413866,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.ins_not_E.prove,committed,closed,other_or_unreported,1357484865,890889398
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.ins_not_E.prove,search,closed,other_or_unreported,3050741537,6125182206
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.ins_not_empty_bool.prove,committed,closed,other_or_unreported,459847884,450578723
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.ins_not_empty_bool.prove,search,closed,other_or_unreported,1077824723,1110703340
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.ins_red.prove,committed,closed,other_or_unreported,68282419,66741900
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.ins_red.prove,search,closed,other_or_unreported,69313652,69175084
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.insert_BST.prove,committed,closed,other_or_unreported,1085427915,1060413426
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.insert_BST.prove,search,closed,other_or_unreported,15101352395,15236515909
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.insert_RB.prove,committed,closed,other_or_unreported,525816598,523420211
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.insert_RB.prove,search,closed,other_or_unreported,522989985,522598582
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.is_empty_balance.prove,committed,closed,other_or_unreported,930000020,925362603
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.is_empty_balance.prove,search,closed,other_or_unreported,1874788208,1896139048
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.lookup_empty.prove,committed,closed,other_or_unreported,4352908,4393864
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.lookup_empty.prove,search,closed,other_or_unreported,4661523,5566311
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.lookup_ins_eq.prove,committed,completed_discovery_failure,ambient_resource_limit,20716873308,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.lookup_ins_eq.prove,search,closed,other_or_unreported,3936055160,4420187228
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.lookup_ins_neq.prove,committed,completed_discovery_failure,ambient_resource_limit,18073658498,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.lookup_ins_neq.prove,search,closed,other_or_unreported,6394669554,6732773614
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.lookup_insert_eq.prove,committed,closed,other_or_unreported,17664676,17345722
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.lookup_insert_eq.prove,search,closed,other_or_unreported,17531360,17725569
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.lookup_insert_neq.prove,committed,closed,other_or_unreported,27076934,27555930
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.lookup_insert_neq.prove,search,closed,other_or_unreported,25541588,27358065
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.lookup_make_black.prove,committed,closed,other_or_unreported,216000069,216646136
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.lookup_make_black.prove,search,closed,other_or_unreported,493053884,582515613
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.not_RB_red_parent_red_root.prove,committed,closed,other_or_unreported,362045714,434741577
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.not_RB_red_parent_red_root.prove,search,closed,other_or_unreported,8288660410,7968678896
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.redblack_balanced.prove,committed,completed_discovery_failure,ambient_resource_limit,18040574908,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.redblack_balanced.prove,search,completed_discovery_failure,ambient_resource_limit,17721353676,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.redblack_height.prove,committed,completed_discovery_failure,ambient_resource_limit,17839888867,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.redblack_height.prove,search,closed,other_or_unreported,3070680742,3119472751
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.redblack_mindepth.prove,committed,completed_discovery_failure,ambient_resource_limit,17730759352,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.redblack_mindepth.prove,search,closed,other_or_unreported,2462538247,2527731291
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.root_black_insert.prove,committed,closed,other_or_unreported,332412405,334716972
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.root_black_insert.prove,search,closed,other_or_unreported,323202736,325290998
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.root_black_make_black.prove,committed,closed,other_or_unreported,699244284,731984728
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.root_black_make_black.prove,search,closed,other_or_unreported,1617423108,1656254154
sf.lean.VFA.11-TrieCaseStudy.example.anonymous.L371.prove,committed,closed,other_or_unreported,5768892,5701002
sf.lean.VFA.11-TrieCaseStudy.example.anonymous.L371.prove,search,closed,other_or_unreported,5245591,6909797
sf.lean.VFA.11-TrieCaseStudy.example.anonymous.L375.prove,committed,closed,other_or_unreported,5215753,5541399
sf.lean.VFA.11-TrieCaseStudy.example.anonymous.L375.prove,search,closed,other_or_unreported,4929885,6472702
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.Abs_three_ten.prove,committed,closed,other_or_unreported,886717681,1018889301
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.Abs_three_ten.prove,search,closed,other_or_unreported,764941812,759093602
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.add_correct.prove,committed,closed,other_or_unreported,16566513,15231548
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.add_correct.prove,search,closed,other_or_unreported,14898668,15258074
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.addc_correct.prove,committed,completed_discovery_failure,ambient_resource_limit,24066044444,
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.addc_correct.prove,search,closed,other_or_unreported,5164036859,4795945422
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.collisions_pi.prove,committed,closed,other_or_unreported,10863698,10439823
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.collisions_pi.prove,search,closed,other_or_unreported,9445048,9680610
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.compare_correct.prove,committed,completed_discovery_failure,core_search_exhausted,18313220215,
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.compare_correct.prove,search,closed,other_or_unreported,2605023345,2776569898
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.empty_is_trie.prove,committed,closed,other_or_unreported,16176179,12842656
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.empty_is_trie.prove,search,closed,other_or_unreported,12026246,13457586
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.empty_relate.prove,committed,closed,other_or_unreported,490590002,421023378
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.empty_relate.prove,search,closed,other_or_unreported,7231257624,7764585220
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.insert_is_trie.prove,committed,closed,other_or_unreported,15292213,16144431
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.insert_is_trie.prove,search,closed,other_or_unreported,11101411,13547923
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.insert_relate.prove,committed,closed,other_or_unreported,3565777036,3218217318
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.insert_relate.prove,search,closed,other_or_unreported,17113641330,17119731893
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.look_ins_other.prove,committed,completed_discovery_failure,core_search_exhausted,8960135446,
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.look_ins_other.prove,search,completed_discovery_failure,core_search_exhausted,18570559090,
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.look_ins_same.prove,committed,completed_discovery_failure,core_search_exhausted,9137908107,
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.look_ins_same.prove,search,closed,other_or_unreported,592153948,577559705
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.look_leaf.prove,committed,closed,other_or_unreported,12354303,12692139
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.look_leaf.prove,search,closed,other_or_unreported,11203878,15238484
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.lookup_insert_other.prove,committed,closed,other_or_unreported,11231292,10800350
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.lookup_insert_other.prove,search,closed,other_or_unreported,10681939,10657691
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.lookup_insert_same.prove,committed,closed,other_or_unreported,12663118,13586201
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.lookup_insert_same.prove,search,closed,other_or_unreported,11477925,11291794
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.lookup_relate.prove,committed,closed,other_or_unreported,1283515869,1074088658
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.lookup_relate.prove,search,closed,other_or_unreported,8313944116,8402221408
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.nat2pos2nat.prove,committed,completed_discovery_failure,core_search_exhausted,9251137570,
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.nat2pos2nat.prove,search,closed,other_or_unreported,702023751,685519230
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.nat2pos_injective.prove,committed,closed,other_or_unreported,157328794,153640366
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.nat2pos_injective.prove,search,closed,other_or_unreported,148182833,169759990
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.pos2nat2pos.prove,committed,closed,other_or_unreported,146638583,136686936
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.pos2nat2pos.prove,search,closed,other_or_unreported,131121875,132030016
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.pos2nat_injective.prove,committed,completed_discovery_failure,core_search_exhausted,18777645886,
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.pos2nat_injective.prove,search,completed_discovery_failure,ambient_resource_limit,18845521552,
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.pos2nat_succ.prove,committed,completed_discovery_failure,core_search_exhausted,13473163339,
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.pos2nat_succ.prove,search,closed,other_or_unreported,874474996,838982785
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.positive2nat_pos.prove,committed,closed,other_or_unreported,1274368941,3440878186
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.positive2nat_pos.prove,search,closed,other_or_unreported,346349363,322673268
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.succ_correct.prove,committed,completed_discovery_failure,ambient_resource_limit,20289478517,
sf.lean.VFA.11-TrieCaseStudy.theorem.CaseStudies.SF.VFA.TrieCaseStudy.succ_correct.prove,search,closed,other_or_unreported,337408408,326370742
sf.lean.VFA.12-PriqueueCaseStudy.example.anonymous.L145.prove,committed,closed,other_or_unreported,4724986,4769062
sf.lean.VFA.12-PriqueueCaseStudy.example.anonymous.L145.prove,search,closed,other_or_unreported,4759053,5026532
sf.lean.VFA.12-PriqueueCaseStudy.example.anonymous.L148.prove,committed,closed,other_or_unreported,3863847,4075924
sf.lean.VFA.12-PriqueueCaseStudy.example.anonymous.L148.prove,search,closed,other_or_unreported,3786296,4318419
sf.lean.VFA.12-PriqueueCaseStudy.example.anonymous.L161.prove,committed,closed,other_or_unreported,4104858,4551837
sf.lean.VFA.12-PriqueueCaseStudy.example.anonymous.L161.prove,search,closed,other_or_unreported,4196842,5057895
sf.lean.VFA.12-PriqueueCaseStudy.example.anonymous.L164.prove,committed,closed,other_or_unreported,4955104,5277341
sf.lean.VFA.12-PriqueueCaseStudy.example.anonymous.L164.prove,search,closed,other_or_unreported,4890359,5600317
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.abs_eq.prove,committed,closed,other_or_unreported,46538322,46796644
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.abs_eq.prove,search,closed,other_or_unreported,195842074,198046692
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.abs_perm.prove,committed,closed,other_or_unreported,236814513,226540909
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.abs_perm.prove,search,closed,other_or_unreported,325530106,216305038
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.can_relate.prove,committed,closed,other_or_unreported,684669140,679214443
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.can_relate.prove,search,closed,other_or_unreported,13674737421,12489360134
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.delete_max_None_relate.prove,committed,closed,other_or_unreported,245516551,251362614
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.delete_max_None_relate.prove,search,closed,other_or_unreported,365745628,241726207
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.delete_max_Some_priq.prove,committed,closed,other_or_unreported,20001449,20327634
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.delete_max_Some_priq.prove,search,closed,other_or_unreported,28923645,18351721
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.delete_max_Some_relate.prove,committed,completed_discovery_failure,ambient_resource_limit,20562934130,
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.delete_max_Some_relate.prove,search,completed_discovery_failure,ambient_resource_limit,20417687209,
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.delete_max_none_iff_empty.prove,committed,closed,other_or_unreported,331641834,330310161
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.delete_max_none_iff_empty.prove,search,closed,other_or_unreported,844140710,855148986
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.delete_max_some_biggest.prove,committed,closed,other_or_unreported,1449679311,1449259652
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.delete_max_some_biggest.prove,search,closed,other_or_unreported,9566775427,9521155560
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.empty_delete_max.prove,committed,closed,other_or_unreported,3427125,3575917
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.empty_delete_max.prove,search,closed,other_or_unreported,3393663,3924983
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.empty_priq.prove,committed,closed,other_or_unreported,17272898,17715131
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.empty_priq.prove,search,closed,other_or_unreported,24411068,15135547
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.empty_relate.prove,committed,closed,other_or_unreported,201467784,200841601
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.empty_relate.prove,search,closed,other_or_unreported,288845797,192261541
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.forall_le_all_le.prove,committed,completed_discovery_failure,ambient_resource_limit,19410289536,
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.forall_le_all_le.prove,search,closed,other_or_unreported,1211537443,1134559877
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.insert_delete_max_some.prove,committed,closed,other_or_unreported,11685545,12251708
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.insert_delete_max_some.prove,search,closed,other_or_unreported,11759955,12372690
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.insert_priq.prove,committed,closed,other_or_unreported,14695584,15194047
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.insert_priq.prove,search,closed,other_or_unreported,20919774,12640708
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.insert_relate.prove,committed,closed,other_or_unreported,638130785,632227452
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.insert_relate.prove,search,closed,other_or_unreported,934752279,611462776
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.merge_count.prove,committed,completed_discovery_failure,ambient_resource_limit,17382713275,
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.merge_count.prove,search,closed,other_or_unreported,2744263047,2722519039
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.merge_priq.prove,committed,closed,other_or_unreported,19473402,19147895
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.merge_priq.prove,search,closed,other_or_unreported,18489352,19231751
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.merge_relate.prove,committed,closed,other_or_unreported,339660439,331033105
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.merge_relate.prove,search,closed,other_or_unreported,332246618,338653934
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_all_le.prove,committed,closed,other_or_unreported,19373840,19303431
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_all_le.prove,search,closed,other_or_unreported,17689061,18866578
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_all_le_of_components.prove,committed,closed,other_or_unreported,131950023,131797155
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_all_le_of_components.prove,search,closed,other_or_unreported,125208044,116986501
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_all_le_projected.prove,committed,closed,other_or_unreported,17296615,15719447
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_all_le_projected.prove,search,closed,other_or_unreported,15960997,14857285
